Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [uT];Magn1 Y [uT];Magn1 Z [uT];Magn2 X [uT];Magn2 Y [uT];Magn2 Z [uT];Magn3 X [uT];Magn3 Y [uT];Magn3 Z [uT];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];Predk WzgZie [m/s];Kurs [°];Licz.Sat/Fix [-/-];
23:43:34.35;100713.7;53.78;-0.008;0.347;0.932;-0.009;0.365;0.938;-2.441;-1.526;-0.916;-6.409;4.272;4.578;0;0;0;47;14;-220;0;0;0;52.236347;20.934877;124.7;0.49;216.28;5/1;
23:43:34.16;100719.1;53.31;-0.006;0.347;0.934;-0.009;0.365;0.939;-1.831;-1.831;-0.610;-5.798;4.578;4.578;0;0;0;54;19;-218;0;0;0;52.236347;20.934875;124.7;0.49;217.02;5/1;
23:43:35.96;100713.6;53.79;-0.008;0.349;0.932;-0.009;0.366;0.938;-2.136;-1.831;-0.305;-6.714;3.662;4.578;0;0;0;49;17;-220;0;0;0;52.236348;20.934873;124.7;0.49;218.51;5/1;
23:43:35.77;100716.3;53.55;-0.007;0.347;0.932;-0.009;0.365;0.938;-2.136;-1.831;-0.305;-7.019;4.578;4.578;0;0;0;45;16;-221;0;0;0;52.236350;20.934872;124.7;0.49;219.94;5/1;
23:43:35.57;100710.7;54.04;-0.008;0.349;0.932;-0.009;0.365;0.938;-1.831;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;48;14;-216;0;0;0;52.236352;20.934870;124.7;0.49;221.45;5/1;
23:43:35.37;100716.4;53.54;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.916;-6.409;3.662;4.883;0;0;0;50;15;-221;0;0;0;52.236355;20.934868;124.7;0.49;223.50;5/1;
23:43:35.18;100711.9;53.93;-0.007;0.347;0.933;-0.008;0.365;0.938;-2.441;-1.831;-0.916;-6.714;3.967;4.272;0;0;0;45;18;-218;0;0;0;52.236357;20.934865;124.7;0.48;225.86;5/1;
23:43:36.98;100716.0;53.57;-0.008;0.348;0.931;-0.009;0.365;0.938;-2.441;-2.136;-0.610;-6.409;4.578;4.578;0;0;0;49;19;-219;0;0;0;52.236360;20.934862;124.7;0.48;229.31;5/1;
23:43:36.79;100720.2;53.20;-0.008;0.347;0.932;-0.009;0.365;0.938;-2.136;-1.526;-0.305;-7.324;4.272;4.272;0;0;0;51;18;-221;0;0;0;52.236363;20.934860;124.7;0.47;231.67;5/1;
23:43:36.59;100712.9;53.85;-0.008;0.348;0.932;-0.009;0.365;0.938;-2.136;-2.136;-0.916;-7.324;4.272;4.578;0;0;0;47;18;-225;0;0;0;52.236365;20.934857;124.7;0.47;233.96;5/1;
23:43:36.39;100718.2;53.38;-0.007;0.348;0.932;-0.009;0.365;0.938;-2.441;-1.526;-0.610;-7.019;4.272;4.272;0;0;0;48;16;-216;0;0;0;52.236368;20.934853;124.7;0.47;236.36;5/1;
23:43:36.20;100719.1;53.29;-0.006;0.347;0.933;-0.009;0.365;0.937;-2.136;-1.526;-0.610;-6.409;4.578;4.272;0;0;0;51;18;-223;0;0;0;52.236370;20.934850;124.6;0.47;238.59;5/1;
23:43:36.00;100712.4;53.88;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.747;-1.526;-0.916;-6.409;3.662;4.578;0;0;0;47;17;-216;0;0;0;52.236372;20.934847;124.6;0.48;240.73;5/1;
23:43:37.81;100711.0;54.01;-0.007;0.348;0.933;-0.009;0.365;0.937;-2.136;-1.831;-0.610;-6.409;3.662;4.578;0;0;0;51;15;-220;0;0;0;52.236375;20.934845;124.6;0.49;242.70;5/1;
23:43:37.61;100712.8;53.85;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.916;-7.019;3.967;4.272;0;0;0;45;14;-217;0;0;0;52.236377;20.934843;124.6;0.49;244.50;5/1;
23:43:37.41;100712.2;53.90;-0.006;0.347;0.933;-0.009;0.366;0.938;-2.747;-1.831;-0.916;-6.409;3.357;4.578;0;0;0;42;19;-217;0;0;0;52.236380;20.934842;124.6;0.49;246.35;5/1;
23:43:37.21;100711.7;53.95;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.916;-6.409;3.357;4.578;0;0;0;52;17;-217;0;0;0;52.236383;20.934838;124.6;0.49;248.36;5/1;
23:43:37.02;100709.2;54.17;-0.006;0.348;0.933;-0.008;0.365;0.938;-2.136;-1.526;-0.916;-6.714;4.578;4.578;0;0;0;53;14;-215;0;0;0;52.236385;20.934837;124.6;0.49;250.09;4/1;
23:43:38.83;100708.5;54.23;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.441;-1.526;-0.916;-6.714;4.272;4.883;0;0;0;47;16;-214;0;0;0;52.236388;20.934835;124.6;0.48;251.73;4/1;
23:43:38.63;100717.0;53.48;-0.007;0.347;0.932;-0.009;0.365;0.938;-2.747;-1.831;-1.221;-6.104;4.883;4.578;0;0;0;49;11;-217;0;0;0;52.236390;20.934833;124.6;0.48;253.20;4/1;
23:43:38.43;100710.5;54.06;-0.007;0.347;0.934;-0.008;0.365;0.938;-2.441;-1.526;-0.610;-7.324;3.662;5.188;0;0;0;51;15;-218;0;0;0;52.236392;20.934832;124.6;0.47;254.39;4/1;
23:43:38.24;100709.0;54.18;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.714;3.967;4.578;0;0;0;46;17;-217;0;0;0;52.236393;20.934830;124.6;0.47;255.28;4/1;
23:43:38.04;100708.5;54.23;-0.008;0.345;0.930;-0.009;0.364;0.936;-2.441;-2.136;-0.305;-6.409;3.662;4.578;0;0;0;49;17;-219;0;0;0;52.236395;20.934828;124.6;0.47;255.89;4/1;
23:43:39.85;100712.2;53.91;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.104;4.272;3.967;0;0;0;42;15;-219;0;0;0;52.236397;20.934825;124.6;0.46;256.37;4/1;
23:43:39.65;100714.9;53.67;-0.007;0.348;0.934;-0.009;0.365;0.939;-1.831;-1.831;-0.610;-6.714;4.272;4.578;0;0;0;51;19;-216;0;0;0;52.236398;20.934823;124.6;0.46;256.58;4/1;
23:43:39.45;100715.8;53.59;-0.007;0.347;0.933;-0.009;0.365;0.939;-2.441;-1.526;-0.916;-6.714;4.272;4.883;0;0;0;52;18;-216;0;0;0;52.236400;20.934822;124.6;0.46;256.27;4/1;
23:43:39.26;100713.7;53.78;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.409;4.272;4.578;0;0;0;51;16;-219;0;0;0;52.236400;20.934820;124.6;0.46;255.87;4/1;
23:43:39.06;100712.4;53.89;-0.006;0.347;0.934;-0.008;0.365;0.938;-2.136;-1.221;-0.916;-7.019;3.967;4.578;0;0;0;46;14;-217;0;0;0;52.236400;20.934818;124.6;0.46;253.91;4/1;
23:43:40.87;100714.2;53.73;-0.006;0.348;0.934;-0.009;0.366;0.939;-2.136;-1.526;-0.610;-7.019;3.967;4.883;0;0;0;46;13;-216;0;0;0;52.236402;20.934817;124.6;0.46;254.59;4/1;
23:43:40.67;100716.4;53.54;-0.007;0.349;0.935;-0.008;0.365;0.939;-1.831;-3.052;-0.305;-6.104;3.662;5.188;0;0;0;45;21;-213;0;0;0;52.236403;20.934813;124.6;0.46;255.13;4/1;
23:43:40.47;100714.2;53.73;-0.008;0.344;0.928;-0.010;0.363;0.935;-1.831;-1.526;-0.305;-6.409;3.967;4.578;0;0;0;43;17;-216;0;0;0;52.236405;20.934810;124.6;0.47;256.25;4/1;
23:43:40.28;100715.2;53.64;-0.007;0.347;0.935;-0.009;0.366;0.939;-2.441;-1.831;-0.916;-6.714;3.662;4.272;0;0;0;46;15;-217;0;0;0;52.236405;20.934807;124.6;0.48;256.57;4/1;
23:43:40.08;100709.9;54.11;-0.008;0.348;0.933;-0.009;0.365;0.939;-2.441;-1.526;-0.610;-7.324;3.967;4.272;0;0;0;47;17;-223;0;0;0;52.236407;20.934805;124.6;0.49;256.62;4/1;
23:43:41.89;100711.9;53.93;-0.007;0.348;0.933;-0.009;0.365;0.938;-3.357;-1.526;-0.916;-7.019;3.967;4.578;0;0;0;51;11;-217;0;0;0;52.236408;20.934802;124.6;0.50;257.93;4/1;
23:43:41.69;100711.6;53.97;-0.007;0.349;0.934;-0.008;0.365;0.939;-2.136;-2.136;-0.610;-7.019;4.578;4.272;0;0;0;47;15;-217;0;0;0;52.236408;20.934800;124.6;0.51;258.33;4/1;
23:43:41.49;100712.8;53.85;-0.008;0.348;0.933;-0.009;0.365;0.939;-1.831;-1.831;-0.610;-6.409;3.967;4.578;0;0;0;47;18;-213;0;0;0;52.236410;20.934797;124.6;0.52;258.76;4/1;
23:43:41.30;100713.9;53.76;-0.007;0.349;0.934;-0.009;0.365;0.939;-2.747;-1.831;-0.610;-6.409;4.578;4.883;0;0;0;49;14;-217;0;0;0;52.236412;20.934795;124.6;0.54;259.28;4/1;
23:43:41.10;100713.0;53.84;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.831;-1.221;-6.409;3.662;4.883;0;0;0;48;17;-222;0;0;0;52.236413;20.934793;124.6;0.54;260.28;4/1;
23:43:42.91;100708.6;54.22;-0.007;0.346;0.934;-0.009;0.365;0.938;-1.526;-1.831;-0.610;-6.104;3.662;4.883;0;0;0;46;14;-216;0;0;0;52.236415;20.934792;124.6;0.54;260.98;4/1;
23:43:42.71;100714.8;53.68;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.305;-7.629;4.272;4.883;0;0;0;47;17;-213;0;0;0;52.236417;20.934790;124.6;0.54;261.75;4/1;
23:43:42.51;100716.2;53.56;-0.006;0.345;0.932;-0.008;0.365;0.939;-2.136;-2.747;-0.305;-5.493;4.272;4.578;0;0;0;48;17;-219;0;0;0;52.236418;20.934788;124.6;0.54;262.43;4/1;
23:43:42.32;100715.1;53.65;-0.007;0.347;0.935;-0.009;0.365;0.938;-2.747;-0.916;-1.221;-6.714;4.272;4.272;0;0;0;46;22;-214;0;0;0;52.236420;20.934788;124.6;0.54;262.73;4/1;
23:43:42.12;100711.6;53.97;-0.007;0.347;0.931;-0.008;0.365;0.938;-2.747;0.305;-1.831;-7.324;5.188;4.272;0;0;0;43;18;-212;0;0;0;52.236422;20.934787;124.6;0.54;263.52;4/1;
23:43:43.93;100717.4;53.46;-0.007;0.347;0.933;-0.009;0.365;0.938;-0.610;-3.662;0.000;-5.493;3.052;4.883;0;0;0;49;15;-217;0;0;0;52.236423;20.934785;124.6;0.53;263.99;4/1;
23:43:43.73;100711.1;54.00;-0.008;0.348;0.934;-0.009;0.366;0.941;-2.747;-2.136;-0.305;-7.019;4.272;4.578;0;0;0;44;13;-217;0;0;0;52.236425;20.934783;124.6;0.52;264.47;4/1;
23:43:43.53;100712.3;53.89;-0.008;0.348;0.934;-0.009;0.365;0.937;-2.136;-1.526;-0.916;-7.324;3.967;4.578;0;0;0;46;15;-215;0;0;0;52.236427;20.934782;124.6;0.53;265.33;4/1;
23:43:43.34;100712.0;53.93;-0.008;0.348;0.932;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.104;4.272;4.883;0;0;0;43;21;-218;0;0;0;52.236428;20.934780;124.6;0.53;265.55;4/1;
23:43:43.14;100717.0;53.48;-0.007;0.348;0.934;-0.009;0.366;0.939;-2.441;-2.136;-0.610;-6.714;4.578;3.967;0;0;0;46;17;-215;0;0;0;52.236430;20.934778;124.6;0.53;265.81;4/1;
23:43:44.95;100713.6;53.78;-0.008;0.347;0.932;-0.009;0.364;0.938;-2.747;-1.526;-0.916;-6.714;4.883;4.578;0;0;0;50;17;-217;0;0;0;52.236432;20.934778;124.6;0.53;266.65;4/1;
23:43:44.75;100717.0;53.48;-0.006;0.347;0.934;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.409;3.662;4.578;0;0;0;49;13;-213;0;0;0;52.236433;20.934778;124.6;0.53;267.44;4/1;
23:43:44.55;100711.0;54.01;-0.008;0.347;0.934;-0.009;0.365;0.939;-2.747;-1.221;-0.610;-6.714;3.967;4.578;0;0;0;47;16;-222;0;0;0;52.236435;20.934778;124.6;0.52;267.83;4/1;
23:43:44.36;100711.4;53.98;-0.006;0.349;0.935;-0.009;0.365;0.940;-2.136;-3.052;-0.305;-7.019;3.357;4.272;0;0;0;50;19;-222;0;0;0;52.236437;20.934780;124.6;0.51;268.42;4/1;
23:43:44.16;100714.7;53.68;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-7.629;3.662;4.578;0;0;0;52;14;-215;0;0;0;52.236438;20.934780;124.6;0.50;269.01;4/1;
23:43:45.97;100717.2;53.47;-0.008;0.348;0.934;-0.008;0.365;0.938;-2.136;-2.136;-0.610;-6.409;4.272;4.578;0;0;0;50;15;-216;0;0;0;52.236440;20.934778;124.6;0.49;269.79;4/1;
23:43:45.77;100714.0;53.74;-0.007;0.348;0.933;-0.009;0.365;0.939;-2.136;-1.831;-0.305;-5.798;4.272;4.272;0;0;0;52;14;-220;0;0;0;52.236442;20.934778;124.6;0.48;269.58;4/1;
23:43:45.57;100715.1;53.65;-0.007;0.348;0.933;-0.008;0.365;0.938;-2.136;-1.831;-0.610;-6.409;4.578;4.272;0;0;0;49;16;-216;0;0;0;52.236442;20.934778;124.6;0.47;268.57;4/1;
23:43:45.38;100714.4;53.71;-0.008;0.347;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.305;-7.019;4.272;4.578;0;0;0;45;15;-214;0;0;0;52.236442;20.934778;124.6;0.46;268.38;4/1;
23:43:45.18;100713.2;53.81;-0.007;0.346;0.930;-0.009;0.364;0.936;-1.526;-1.831;-1.221;-5.798;3.967;4.578;0;0;0;50;20;-215;0;0;0;52.236443;20.934778;124.6;0.45;268.35;4/1;
23:43:46.99;100717.4;53.44;-0.006;0.348;0.933;-0.009;0.366;0.940;-2.747;-1.831;-0.610;-7.019;3.967;4.272;0;0;0;49;18;-216;0;0;0;52.236445;20.934778;124.6;0.44;268.82;4/1;
23:43:46.79;100713.8;53.76;-0.007;0.347;0.933;-0.009;0.365;0.939;-2.747;-1.526;-0.916;-6.714;4.272;3.967;0;0;0;49;17;-211;0;0;0;52.236445;20.934778;124.6;0.43;268.42;4/1;
23:43:46.60;100717.7;53.42;-0.006;0.348;0.931;-0.008;0.365;0.938;-2.136;-1.221;-0.610;-6.409;4.272;3.967;0;0;0;47;16;-218;0;0;0;52.236447;20.934777;124.6;0.42;268.01;4/1;
23:43:46.40;100717.3;53.45;-0.008;0.348;0.933;-0.009;0.365;0.938;-1.831;-1.831;-0.610;-6.104;3.967;4.578;0;0;0;47;13;-214;0;0;0;52.236447;20.934778;124.6;0.42;267.23;4/1;
23:43:46.20;100719.6;53.24;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;45;18;-215;0;0;0;52.236447;20.934777;124.6;0.41;265.65;4/1;
23:43:46.00;100717.0;53.48;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.441;-2.136;-0.610;-6.409;4.272;4.578;0;0;0;46;14;-218;0;0;0;52.236447;20.934777;124.6;0.41;265.72;4/1;
23:43:47.81;100712.4;53.88;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-7.019;3.967;4.272;0;0;0;49;14;-215;0;0;0;52.236448;20.934777;124.6;0.41;266.53;4/1;
23:43:47.61;100717.5;53.43;-0.007;0.346;0.934;-0.009;0.365;0.939;-2.441;-1.526;-1.221;-6.409;4.272;4.883;0;0;0;46;20;-215;0;0;0;52.236450;20.934775;124.6;0.41;266.85;4/1;
23:43:47.42;100717.3;53.45;-0.008;0.348;0.933;-0.008;0.365;0.939;-2.441;-1.831;-0.916;-7.019;4.883;4.578;0;0;0;50;16;-214;0;0;0;52.236450;20.934775;124.6;0.41;267.00;4/1;
23:43:47.22;100717.5;53.43;-0.007;0.349;0.933;-0.009;0.365;0.938;-2.136;-2.136;-0.305;-7.019;4.272;4.272;0;0;0;46;13;-221;0;0;0;52.236452;20.934775;124.6;0.41;266.92;4/1;
23:43:47.02;100713.8;53.75;-0.008;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-7.324;4.272;4.883;0;0;0;46;15;-221;0;0;0;52.236452;20.934773;124.6;0.41;266.81;4/1;
23:43:48.83;100715.4;53.61;-0.007;0.348;0.933;-0.009;0.365;0.938;-1.831;-1.526;-1.221;-6.409;4.272;4.578;0;0;0;49;14;-213;0;0;0;52.236453;20.934773;124.6;0.42;267.20;4/1;
23:43:48.63;100713.5;53.79;-0.007;0.348;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;54;16;-215;0;0;0;52.236455;20.934772;124.6;0.42;267.28;4/1;
23:43:48.44;100717.0;53.47;-0.008;0.348;0.932;-0.009;0.365;0.938;-2.747;-1.831;-0.610;-6.409;4.578;3.967;0;0;0;51;17;-217;0;0;0;52.236455;20.934770;124.6;0.41;266.75;4/1;
23:43:48.24;100717.0;53.47;-0.008;0.348;0.933;-0.009;0.365;0.939;-2.136;-1.831;-0.916;-7.019;4.272;4.272;0;0;0;49;19;-213;0;0;0;52.236455;20.934770;124.6;0.41;265.78;4/1;
23:43:48.04;100714.9;53.66;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.441;-2.136;-0.305;-6.104;4.272;4.578;0;0;0;51;17;-214;0;0;0;52.236455;20.934768;124.6;0.41;265.53;4/1;
23:43:49.85;100716.8;53.49;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.305;-6.409;3.662;4.883;0;0;0;45;16;-216;0;0;0;52.236455;20.934767;124.6;0.41;265.61;4/1;
23:43:49.65;100716.7;53.50;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-6.104;3.967;4.578;0;0;0;50;13;-215;0;0;0;52.236457;20.934765;124.6;0.41;265.51;4/1;
23:43:49.46;100716.1;53.55;-0.007;0.347;0.934;-0.008;0.366;0.939;-2.441;-1.831;-0.610;-7.019;4.272;4.883;0;0;0;53;16;-215;0;0;0;52.236457;20.934763;124.6;0.41;265.53;4/1;
23:43:49.26;100708.0;54.26;-0.007;0.349;0.934;-0.009;0.365;0.939;-2.441;-1.831;-0.916;-6.409;3.967;4.272;0;0;0;45;16;-210;0;0;0;52.236457;20.934763;124.6;0.41;265.23;4/1;
23:43:49.06;100716.7;53.50;-0.006;0.347;0.934;-0.009;0.365;0.938;-2.441;-1.526;-0.916;-7.019;3.967;4.578;0;0;0;48;18;-216;0;0;0;52.236457;20.934763;124.6;0.41;264.97;4/1;
23:43:50.87;100714.7;53.68;-0.008;0.348;0.933;-0.009;0.366;0.938;-2.441;-1.221;-1.221;-6.714;3.967;4.272;0;0;0;47;15;-216;0;0;0;52.236458;20.934762;124.6;0.41;264.60;4/1;
23:43:50.67;100714.0;53.74;-0.007;0.348;0.932;-0.009;0.365;0.938;-2.441;-1.221;-0.610;-6.714;3.967;4.578;0;0;0;51;16;-214;0;0;0;52.236458;20.934762;124.6;0.40;264.61;4/1;
23:43:50.48;100713.8;53.75;-0.006;0.349;0.932;-0.008;0.365;0.938;-2.136;-1.831;-0.305;-6.409;3.967;4.883;0;0;0;49;15;-218;0;0;0;52.236458;20.934760;124.6;0.40;263.54;4/1;
23:43:50.28;100714.5;53.69;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.305;-6.104;3.967;4.578;0;0;0;51;21;-217;0;0;0;52.236457;20.934760;124.6;0.40;262.42;4/1;
23:43:50.09;100716.0;53.56;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.305;-7.324;3.357;4.883;0;0;0;47;16;-216;0;0;0;52.236457;20.934760;124.6;0.40;262.19;4/1;
23:43:51.89;100714.0;53.74;-0.006;0.347;0.933;-0.009;0.365;0.939;-2.441;-1.831;-0.916;-7.019;4.883;4.272;0;0;0;45;15;-217;0;0;0;52.236457;20.934760;124.6;0.40;261.66;4/1;
23:43:51.69;100714.9;53.66;-0.007;0.346;0.933;-0.009;0.365;0.938;-1.831;-1.831;-0.916;-6.104;4.272;4.578;0;0;0;47;17;-217;0;0;0;52.236457;20.934760;124.6;0.40;261.03;4/1;
23:43:51.50;100712.9;53.83;-0.007;0.347;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-6.714;3.357;4.272;0;0;0;51;17;-219;0;0;0;52.236457;20.934760;124.6;0.40;260.61;4/1;
23:43:51.30;100711.1;53.99;-0.008;0.347;0.934;-0.008;0.365;0.938;-2.441;-1.526;-0.305;-7.324;4.578;4.578;0;0;0;46;16;-218;0;0;0;52.236458;20.934760;124.6;0.40;260.90;4/1;
23:43:51.10;100719.8;53.23;-0.006;0.347;0.935;-0.009;0.365;0.939;-2.136;-1.831;-0.916;-6.104;3.662;4.883;0;0;0;50;15;-214;0;0;0;52.236458;20.934760;124.6;0.40;260.79;4/1;
23:43:52.91;100716.1;53.55;-0.007;0.347;0.935;-0.009;0.365;0.939;-1.831;-1.526;-0.916;-6.714;4.578;4.272;0;0;0;46;17;-215;0;0;0;52.236457;20.934760;124.6;0.39;259.68;4/1;
23:43:52.71;100718.8;53.32;-0.007;0.348;0.931;-0.009;0.365;0.938;-1.831;-1.526;-0.916;-7.019;3.662;4.883;0;0;0;47;15;-218;0;0;0;52.236457;20.934762;124.6;0.38;258.22;4/1;
23:43:52.52;100716.2;53.54;-0.008;0.347;0.932;-0.009;0.365;0.938;-2.747;-1.831;-1.221;-7.019;4.272;4.578;0;0;0;46;14;-216;0;0;0;52.236457;20.934763;124.6;0.37;256.89;4/1;
23:43:52.32;100712.8;53.85;-0.007;0.347;0.932;-0.009;0.365;0.939;-2.441;-1.526;-1.221;-7.019;3.357;4.883;0;0;0;50;14;-215;0;0;0;52.236457;20.934762;124.6;0.35;256.19;4/1;
23:43:52.12;100714.5;53.69;-0.007;0.347;0.933;-0.008;0.365;0.938;-2.441;-1.831;-0.305;-6.409;4.578;4.578;0;0;0;51;20;-217;0;0;0;52.236458;20.934762;124.6;0.35;256.55;4/1;
23:43:53.93;100714.7;53.68;-0.007;0.348;0.935;-0.009;0.365;0.939;-2.747;-1.221;-0.610;-7.629;4.272;4.272;0;0;0;49;15;-219;0;0;0;52.236458;20.934762;124.6;0.34;256.81;4/1;
23:43:53.73;100714.5;53.69;-0.008;0.348;0.934;-0.009;0.366;0.939;-1.831;-1.831;-0.610;-6.714;4.272;4.272;0;0;0;42;18;-216;0;0;0;52.236458;20.934762;124.6;0.34;257.15;4/1;
23:43:53.54;100714.4;53.71;-0.008;0.348;0.933;-0.009;0.365;0.937;-2.441;-1.221;-0.916;-6.714;4.272;4.578;0;0;0;50;12;-218;0;0;0;52.236460;20.934762;124.6;0.34;257.24;4/1;
23:43:53.34;100716.5;53.52;-0.007;0.347;0.932;-0.008;0.365;0.939;-2.441;-1.526;-0.610;-6.714;3.357;4.578;0;0;0;47;19;-215;0;0;0;52.236460;20.934762;124.6;0.33;257.83;4/1;
23:43:53.14;100712.4;53.88;-0.007;0.348;0.932;-0.008;0.365;0.938;-2.747;-1.831;-0.916;-6.409;4.883;4.578;0;0;0;45;19;-219;0;0;0;52.236462;20.934762;124.6;0.33;258.75;4/1;
23:43:54.95;100713.3;53.80;-0.006;0.346;0.934;-0.008;0.365;0.938;-2.136;-1.831;-0.610;-7.324;3.967;4.883;0;0;0;52;16;-216;0;0;0;52.236462;20.934762;124.6;0.32;259.66;4/1;
23:43:54.76;100718.4;53.35;-0.008;0.349;0.933;-0.008;0.365;0.938;-2.441;-1.831;-0.305;-6.104;4.272;4.578;0;0;0;48;15;-218;0;0;0;52.236463;20.934763;124.6;0.31;260.75;4/1;
23:43:54.56;100711.5;53.96;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.747;-1.831;-0.916;-6.409;4.578;4.272;0;0;0;54;17;-215;0;0;0;52.236465;20.934763;124.6;0.31;261.74;4/1;
23:43:54.36;100711.5;53.96;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-6.104;4.578;4.578;0;0;0;47;17;-221;0;0;0;52.236465;20.934763;124.6;0.30;261.74;4/1;
23:43:54.16;100712.0;53.91;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.916;-6.714;4.272;4.578;0;0;0;50;21;-215;0;0;0;52.236467;20.934763;124.6;0.29;261.74;4/1;
23:43:55.97;100712.8;53.85;-0.007;0.348;0.933;-0.009;0.365;0.938;-1.831;-1.526;-0.610;-6.714;3.357;4.272;0;0;0;46;17;-214;0;0;0;52.236467;20.934765;124.6;0.28;261.74;4/1;
23:43:55.78;100713.0;53.82;-0.007;0.347;0.934;-0.009;0.365;0.938;-2.136;-1.526;-0.305;-7.324;3.967;4.578;0;0;0;44;18;-212;0;0;0;52.236470;20.934767;124.6;0.28;261.74;4/1;
23:43:55.58;100716.1;53.55;-0.006;0.347;0.932;-0.009;0.365;0.938;-1.831;-1.526;-0.610;-6.714;3.662;4.578;0;0;0;49;20;-218;0;0;0;52.236470;20.934767;124.6;0.26;261.74;4/1;
23:43:55.38;100716.0;53.56;-0.008;0.347;0.933;-0.008;0.365;0.939;-2.136;-1.526;-0.305;-6.714;4.578;4.578;0;0;0;44;21;-222;0;0;0;52.236472;20.934767;124.6;0.25;261.74;4/1;
23:43:55.18;100713.3;53.80;-0.007;0.348;0.933;-0.008;0.365;0.939;-2.441;-1.526;-0.610;-6.409;4.578;4.883;0;0;0;43;16;-216;0;0;0;52.236473;20.934768;124.6;0.24;261.74;4/1;
23:43:56.99;100714.0;53.74;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-7.019;4.272;4.883;0;0;0;46;17;-217;0;0;0;52.236475;20.934768;124.6;0.23;261.74;4/1;
23:43:56.80;100711.0;54.00;-0.007;0.348;0.933;-0.008;0.365;0.939;-2.441;-1.831;-0.610;-7.324;3.662;4.272;0;0;0;45;18;-218;0;0;0;52.236477;20.934770;124.6;0.22;261.74;4/1;
23:43:56.60;100710.9;54.01;-0.008;0.348;0.933;-0.009;0.365;0.939;-2.441;-1.526;0.000;-6.409;4.578;4.578;0;0;0;49;18;-217;0;0;0;52.236480;20.934770;124.6;0.21;261.74;4/1;
23:43:56.40;100714.2;53.72;-0.007;0.348;0.933;-0.010;0.365;0.938;-2.136;-1.831;-0.610;-7.019;3.357;4.578;0;0;0;46;16;-213;0;0;0;52.236480;20.934770;124.6;0.21;261.74;4/1;
23:43:56.20;100716.9;53.49;-0.008;0.348;0.934;-0.009;0.365;0.939;-1.831;-1.526;-0.916;-6.714;4.578;4.272;0;0;0;43;16;-217;0;0;0;52.236483;20.934770;124.6;0.22;261.74;4/1;
23:43:56.01;100714.2;53.72;-0.008;0.347;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-6.409;3.967;4.272;0;0;0;43;12;-220;0;0;0;52.236483;20.934770;124.6;0.22;261.74;4/1;
23:43:57.81;100711.8;53.93;-0.006;0.347;0.934;-0.009;0.365;0.938;-2.136;-1.526;-0.916;-6.409;3.967;4.578;0;0;0;47;15;-217;0;0;0;52.236483;20.934772;124.6;0.22;261.74;4/1;
