Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [gaus];Magn1 Y [gaus];Magn1 Z [gaus];Magn2 X [gaus];Magn2 Y [gaus];Magn2 Z [gaus];Magn3 X [gaus];Magn3 Y [gaus];Magn3 Z [gaus];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];PredkWzglZiemi; [mKurs [°];Liczba Sat/Fix [-/-];
23:15:16.12;100682.9;56.44;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.610;-6.714;4.272;4.578;0;0;0;51;16;-220;0;0;0;52.236078;20.933732;121.5;2.96;241.67;5/1;
23:15:17.93;100681.3;56.58;-0.006;0.357;0.929;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-6.714;4.883;4.578;0;0;0;50;17;-219;0;0;0;52.236075;20.933717;121.6;2.95;242.26;5/1;
23:15:17.73;100687.3;56.05;-0.005;0.356;0.930;-0.006;0.374;0.936;-2.747;-1.831;-0.610;-7.019;4.272;4.578;0;0;0;48;16;-219;0;0;0;52.236072;20.933703;121.6;2.95;242.33;5/1;
23:15:17.54;100684.3;56.31;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-2.136;-0.610;-6.409;3.662;4.883;0;0;0;50;15;-214;0;0;0;52.236065;20.933675;121.6;2.96;242.52;5/1;
23:15:17.34;100681.5;56.56;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-6.104;4.578;4.272;0;0;0;50;18;-219;0;0;0;52.236065;20.933675;121.6;2.96;243.49;5/1;
23:15:17.14;100684.5;56.30;-0.004;0.356;0.930;-0.006;0.373;0.935;-2.441;-1.831;-0.305;-7.019;4.578;3.967;0;0;0;49;13;-217;0;0;0;52.236062;20.933652;121.6;3.08;244.59;4/1;
23:15:18.95;100680.9;56.61;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.747;-1.526;-0.610;-6.714;3.967;4.883;0;0;0;50;15;-215;0;0;0;52.236057;20.933632;121.6;3.10;246.10;4/1;
23:15:18.75;100686.4;56.13;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.747;-1.831;-0.610;-6.714;3.967;4.578;0;0;0;51;16;-219;0;0;0;52.236050;20.933592;121.6;3.11;247.18;4/1;
23:15:18.56;100687.7;56.02;-0.004;0.355;0.930;-0.006;0.374;0.935;-2.747;-1.526;-0.916;-7.019;4.272;4.578;0;0;0;52;14;-216;0;0;0;52.236050;20.933592;121.6;3.14;247.90;4/1;
23:15:18.36;100683.7;56.37;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.747;-1.831;-0.916;-7.019;4.578;4.578;0;0;0;50;18;-216;0;0;0;52.236045;20.933570;121.6;3.16;248.23;4/1;
23:15:18.16;100687.5;56.04;-0.005;0.357;0.930;-0.007;0.373;0.935;-2.441;-1.526;-0.610;-6.714;3.967;4.578;0;0;0;53;16;-215;0;0;0;52.236042;20.933552;121.6;3.18;248.18;4/1;
23:15:19.97;100691.0;55.73;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.136;-1.831;-0.305;-7.019;4.578;4.272;0;0;0;48;13;-220;0;0;0;52.236037;20.933533;121.6;3.20;246.99;5/1;
23:15:19.78;100688.4;55.96;-0.004;0.356;0.931;-0.006;0.374;0.935;-2.747;-1.526;-0.610;-6.409;3.357;4.578;0;0;0;51;16;-216;0;0;0;52.236035;20.933525;121.6;3.20;245.94;5/1;
23:15:19.58;100685.5;56.21;-0.005;0.357;0.931;-0.006;0.374;0.936;-2.441;-1.221;-0.916;-6.409;4.578;4.272;0;0;0;53;8;-213;0;0;0;52.236028;20.933502;121.7;3.09;244.80;5/1;
23:15:19.38;100688.2;55.97;-0.005;0.355;0.930;-0.006;0.374;0.935;-2.747;-2.136;-0.610;-6.714;4.272;4.578;0;0;0;51;15;-219;0;0;0;52.236028;20.933502;121.7;3.09;244.80;5/1;
23:15:19.18;100688.2;55.97;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-2.136;-0.610;-7.629;4.272;4.883;0;0;0;48;18;-219;0;0;0;52.236018;20.933463;121.7;3.08;244.51;5/1;
23:15:20.99;100686.8;56.10;-0.005;0.356;0.930;-0.006;0.374;0.936;-2.441;-2.136;0.000;-7.019;4.578;4.272;0;0;0;53;14;-211;0;0;0;52.236018;20.933463;121.7;3.08;244.51;5/1;
23:15:20.80;100684.6;56.29;-0.006;0.356;0.931;-0.007;0.373;0.936;-2.441;-1.831;-0.916;-6.409;3.357;4.272;0;0;0;47;14;-215;0;0;0;52.236015;20.933443;121.7;3.05;243.94;5/1;
23:15:20.60;100685.7;56.19;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.747;-1.831;-0.916;-7.324;3.967;4.272;0;0;0;54;18;-214;0;0;0;52.236015;20.933443;121.7;3.05;243.94;6/1;
23:15:20.40;100686.0;56.16;-0.007;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.714;4.272;4.272;0;0;0;50;20;-218;0;0;0;52.236015;20.933437;121.7;3.04;244.14;6/1;
23:15:20.20;100686.2;56.15;-0.004;0.356;0.930;-0.006;0.374;0.934;-2.136;-1.526;-1.221;-7.019;4.883;5.188;0;0;0;48;15;-215;0;0;0;52.236013;20.933428;121.7;3.02;244.41;5/1;
23:15:20.01;100687.8;56.01;-0.004;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-7.019;3.967;4.578;0;0;0;46;16;-221;0;0;0;52.236010;20.933402;121.7;2.99;244.84;5/1;
23:15:21.81;100685.7;56.19;-0.004;0.358;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-5.493;3.967;4.578;0;0;0;49;19;-215;0;0;0;52.236007;20.933402;121.8;2.96;245.86;5/1;
23:15:21.62;100686.6;56.11;-0.005;0.355;0.931;-0.007;0.374;0.935;-2.136;-1.221;-0.610;-6.714;4.578;4.883;0;0;0;47;13;-217;0;0;0;52.236005;20.933377;121.8;2.84;246.84;5/1;
23:15:21.42;100683.1;56.42;-0.005;0.355;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-7.019;5.493;4.272;0;0;0;49;18;-217;0;0;0;52.236005;20.933377;121.8;2.84;246.84;5/1;
23:15:21.22;100686.2;56.15;-0.005;0.357;0.929;-0.007;0.374;0.936;-2.747;-1.526;-0.305;-6.714;4.272;4.883;0;0;0;45;13;-215;0;0;0;52.236008;20.933372;121.8;2.68;247.94;6/1;
23:15:21.03;100687.5;56.04;-0.004;0.355;0.930;-0.007;0.374;0.936;-2.747;-1.526;-1.221;-6.104;3.357;4.578;0;0;0;53;18;-216;0;0;0;52.236008;20.933372;121.8;2.68;247.94;6/1;
23:15:22.83;100688.5;55.94;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-6.714;3.052;4.883;0;0;0;52;14;-214;0;0;0;52.236010;20.933370;121.8;2.50;248.76;6/1;
23:15:22.64;100684.3;56.31;-0.006;0.357;0.930;-0.007;0.374;0.936;-2.441;-1.221;-0.610;-6.104;4.578;4.883;0;0;0;52;16;-214;0;0;0;52.236008;20.933370;121.9;2.50;248.76;5/1;
23:15:22.44;100684.2;56.33;-0.004;0.357;0.929;-0.006;0.374;0.935;-2.747;-1.831;-0.305;-6.714;4.883;4.578;0;0;0;50;18;-214;0;0;0;52.236007;20.933355;121.9;2.37;248.62;5/1;
23:15:22.24;100686.7;56.11;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.714;4.272;4.883;0;0;0;51;18;-217;0;0;0;52.236005;20.933348;121.9;2.34;249.65;5/1;
23:15:22.05;100684.6;56.29;-0.005;0.356;0.929;-0.007;0.374;0.935;-2.441;-1.831;-0.305;-6.409;3.967;4.272;0;0;0;53;15;-213;0;0;0;52.236003;20.933342;121.9;2.30;249.76;5/1;
23:15:23.85;100685.8;56.19;-0.005;0.357;0.929;-0.006;0.374;0.936;-2.441;-1.831;-0.916;-6.409;3.967;4.883;0;0;0;49;16;-218;0;0;0;52.236003;20.933337;122.0;2.21;249.87;5/1;
23:15:23.66;100682.6;56.47;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.305;-7.019;3.967;4.578;0;0;0;52;19;-218;0;0;0;52.236002;20.933333;122.0;2.20;249.36;5/1;
23:15:23.46;100681.3;56.58;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-7.019;3.967;4.272;0;0;0;52;19;-212;0;0;0;52.236002;20.933333;122.0;2.20;249.36;5/1;
23:15:23.27;100687.7;56.02;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-7.019;4.578;4.883;0;0;0;54;17;-219;0;0;0;52.236002;20.933330;122.0;2.13;248.64;5/1;
23:15:23.07;100681.8;56.53;-0.004;0.357;0.929;-0.006;0.374;0.934;-2.136;-1.831;-0.610;-6.104;4.272;4.272;0;0;0;52;12;-218;0;0;0;52.236002;20.933330;122.1;2.13;248.64;5/1;
23:15:24.87;100686.4;56.13;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.441;-1.831;0.000;-6.714;3.967;4.578;0;0;0;52;18;-216;0;0;0;52.236003;20.933332;122.1;2.08;246.61;5/1;
23:15:24.68;100684.0;56.34;-0.005;0.355;0.929;-0.007;0.374;0.936;-2.747;-1.221;-1.221;-6.714;3.967;4.272;0;0;0;52;19;-215;0;0;0;52.236003;20.933330;122.1;2.05;244.50;6/1;
23:15:24.48;100687.4;56.04;-0.005;0.356;0.930;-0.007;0.374;0.935;-1.831;-2.136;-0.610;-6.714;3.662;4.578;0;0;0;51;16;-218;0;0;0;52.236003;20.933328;122.1;2.02;244.44;6/1;
23:15:24.29;100686.7;56.11;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.747;-1.831;-0.305;-6.409;3.967;4.883;0;0;0;54;16;-217;0;0;0;52.236005;20.933327;122.2;1.99;244.27;6/1;
23:15:24.09;100688.1;55.98;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-7.019;3.967;4.883;0;0;0;50;14;-216;0;0;0;52.236005;20.933327;122.2;1.90;244.36;6/1;
23:15:25.89;100682.8;56.44;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.831;-0.305;-6.409;3.357;4.578;0;0;0;51;16;-216;0;0;0;52.236005;20.933322;122.2;1.90;244.19;5/1;
23:15:25.70;100680.3;56.66;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-0.916;-0.916;-7.019;3.662;4.883;0;0;0;54;13;-216;0;0;0;52.236005;20.933318;122.2;1.91;243.78;5/1;
23:15:25.50;100681.2;56.58;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.305;-7.324;4.272;4.578;0;0;0;46;18;-213;0;0;0;52.236005;20.933318;122.2;1.91;243.78;5/1;
23:15:25.30;100679.0;56.78;-0.004;0.356;0.929;-0.006;0.374;0.935;-2.136;-2.136;-0.916;-6.409;3.967;4.272;0;0;0;48;16;-216;0;0;0;52.236005;20.933310;122.2;1.91;243.93;5/1;
23:15:25.10;100683.9;56.35;-0.006;0.356;0.931;-0.006;0.374;0.935;-3.052;-1.526;-0.916;-7.019;4.272;4.578;0;0;0;49;18;-217;0;0;0;52.236005;20.933305;122.2;1.92;244.19;5/1;
23:15:26.91;100683.5;56.38;-0.005;0.356;0.930;-0.007;0.373;0.935;-1.831;-1.526;-1.221;-6.409;4.272;4.883;0;0;0;51;12;-221;0;0;0;52.236007;20.933302;122.2;1.91;245.12;5/1;
23:15:26.72;100688.1;55.98;-0.005;0.356;0.930;-0.007;0.374;0.936;-2.747;-1.831;-0.305;-6.409;3.967;4.578;0;0;0;48;15;-217;0;0;0;52.236008;20.933312;122.3;1.89;245.49;5/1;
23:15:26.52;100680.6;56.64;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.221;0.000;-6.104;4.272;4.883;0;0;0;50;18;-221;0;0;0;52.236008;20.933318;122.3;1.79;246.41;5/1;
23:15:26.32;100686.9;56.08;-0.005;0.356;0.931;-0.007;0.373;0.935;-2.747;-1.526;-0.916;-7.019;3.967;4.272;0;0;0;54;9;-221;0;0;0;52.236010;20.933327;122.4;1.75;247.34;5/1;
23:15:26.13;100680.6;56.64;-0.006;0.358;0.929;-0.007;0.374;0.935;-2.441;-2.136;-0.916;-6.714;3.967;4.578;0;0;0;49;15;-215;0;0;0;52.236010;20.933322;122.4;1.73;249.04;5/1;
23:15:27.93;100679.8;56.70;-0.004;0.355;0.930;-0.007;0.374;0.935;-2.747;-1.526;-0.305;-6.714;3.662;4.883;0;0;0;52;12;-216;0;0;0;52.236010;20.933318;122.4;1.72;249.28;5/1;
23:15:27.74;100680.4;56.65;-0.005;0.357;0.930;-0.007;0.374;0.935;-2.136;-1.831;-0.916;-7.019;3.662;4.578;0;0;0;49;19;-217;0;0;0;52.236010;20.933317;122.4;1.70;249.23;5/1;
23:15:27.54;100684.8;56.27;-0.004;0.356;0.929;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.714;4.272;4.578;0;0;0;51;19;-219;0;0;0;52.236010;20.933317;122.4;1.70;249.23;5/1;
23:15:27.34;100687.3;56.05;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.610;-6.714;4.578;4.272;0;0;0;49;16;-217;0;0;0;52.236012;20.933310;122.5;1.72;250.98;5/1;
23:15:27.15;100688.3;55.96;-0.006;0.357;0.929;-0.006;0.374;0.935;-2.136;-1.526;-0.610;-7.019;4.272;4.272;0;0;0;52;17;-216;0;0;0;52.236012;20.933308;122.5;1.83;251.39;5/1;
23:15:28.95;100683.2;56.40;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.831;-0.916;-7.019;4.272;4.883;0;0;0;52;18;-215;0;0;0;52.236012;20.933305;122.5;1.86;251.68;5/1;
23:15:28.76;100680.7;56.62;-0.003;0.356;0.930;-0.007;0.373;0.935;-2.441;-1.221;-0.916;-6.104;3.662;4.578;0;0;0;49;16;-218;0;0;0;52.236012;20.933300;122.6;1.94;252.18;5/1;
23:15:28.56;100683.8;56.35;-0.006;0.356;0.931;-0.007;0.373;0.935;-2.441;-1.526;-0.305;-5.798;3.662;4.883;0;0;0;46;17;-214;0;0;0;52.236012;20.933297;122.6;1.95;252.30;5/1;
23:15:28.36;100684.8;56.26;-0.005;0.356;0.931;-0.007;0.374;0.936;-2.747;-1.221;-0.610;-6.714;3.967;4.883;0;0;0;53;17;-215;0;0;0;52.236012;20.933292;122.6;1.96;252.34;5/1;
23:15:28.17;100682.7;56.45;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.747;-1.526;-0.610;-6.714;4.272;4.578;0;0;0;53;17;-220;0;0;0;52.236012;20.933288;122.6;1.97;250.71;5/1;
23:15:29.98;100686.8;56.09;-0.005;0.356;0.929;-0.006;0.374;0.934;-2.441;-2.136;-0.610;-6.104;3.967;4.578;0;0;0;51;17;-215;0;0;0;52.236010;20.933283;122.6;1.98;249.02;5/1;
23:15:29.78;100683.4;56.39;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.747;-1.831;0.000;-6.409;4.883;4.883;0;0;0;48;19;-216;0;0;0;52.236008;20.933278;122.6;1.99;247.77;5/1;
23:15:29.58;100688.2;55.97;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.441;-2.136;-0.610;-6.104;3.967;4.883;0;0;0;56;16;-215;0;0;0;52.236007;20.933275;122.7;2.00;247.77;5/1;
23:15:29.38;100685.9;56.17;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.747;-1.831;-0.305;-6.409;3.967;4.883;0;0;0;55;16;-215;0;0;0;52.236007;20.933272;122.7;2.00;247.33;5/1;
23:15:29.19;100683.8;56.35;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-0.916;-0.305;-6.714;4.578;4.578;0;0;0;52;14;-222;0;0;0;52.236007;20.933268;122.7;2.00;247.34;5/1;
23:15:30.100;100683.1;56.42;-0.005;0.357;0.931;-0.006;0.373;0.935;-2.136;-2.136;-0.610;-6.714;3.662;4.272;0;0;0;52;12;-218;0;0;0;52.236007;20.933267;122.7;2.00;248.06;5/1;
23:15:30.80;100683.8;56.35;-0.005;0.356;0.931;-0.007;0.374;0.936;-2.747;-1.831;-0.916;-6.409;3.052;4.883;0;0;0;50;19;-215;0;0;0;52.236005;20.933265;122.8;1.98;246.89;5/1;
23:15:30.60;100685.6;56.20;-0.005;0.355;0.931;-0.007;0.374;0.936;-2.441;-1.526;-0.610;-6.714;4.272;4.272;0;0;0;49;13;-215;0;0;0;52.236005;20.933263;122.8;1.95;246.59;5/1;
23:15:30.40;100681.6;56.54;-0.005;0.357;0.930;-0.007;0.374;0.935;-2.136;-1.831;-0.610;-6.714;3.967;5.188;0;0;0;52;16;-211;0;0;0;52.236005;20.933262;122.8;1.86;246.27;5/1;
23:15:30.21;100689.4;55.86;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.831;0.000;-7.019;3.662;4.272;0;0;0;49;10;-215;0;0;0;52.236005;20.933262;122.8;1.84;245.48;5/1;
23:15:30.01;100686.6;56.11;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.221;-0.610;-6.104;4.883;4.578;0;0;0;51;13;-217;0;0;0;52.236005;20.933263;122.8;1.82;243.62;5/1;
23:15:31.82;100688.2;55.97;-0.005;0.357;0.931;-0.006;0.374;0.935;-1.831;-1.831;-0.305;-6.409;3.967;4.578;0;0;0;52;16;-214;0;0;0;52.236005;20.933263;122.8;1.79;242.15;5/1;
23:15:31.62;100688.3;55.96;-0.005;0.355;0.931;-0.007;0.374;0.936;-2.441;-1.221;-0.305;-6.104;4.578;4.578;0;0;0;50;14;-217;0;0;0;52.236005;20.933263;122.9;1.79;242.15;5/1;
23:15:31.42;100685.5;56.21;-0.006;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.221;-0.610;-7.019;3.662;4.578;0;0;0;53;17;-215;0;0;0;52.236007;20.933265;122.9;1.73;242.56;5/1;
23:15:31.23;100684.2;56.32;-0.004;0.357;0.930;-0.007;0.374;0.935;-2.136;-1.526;-0.916;-6.714;3.662;4.883;0;0;0;53;15;-216;0;0;0;52.236007;20.933267;122.9;1.71;242.37;5/1;
23:15:31.03;100686.9;56.08;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.305;-6.409;3.357;4.578;0;0;0;47;20;-217;0;0;0;52.236007;20.933268;122.9;1.68;242.22;5/1;
23:15:32.84;100687.1;56.07;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-2.136;-0.916;-6.104;3.967;4.272;0;0;0;49;15;-214;0;0;0;52.236007;20.933270;122.9;1.66;241.48;5/1;
23:15:32.64;100686.4;56.13;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.409;4.272;4.883;0;0;0;47;14;-214;0;0;0;52.236007;20.933270;122.9;1.64;240.93;5/1;
23:15:32.45;100683.5;56.38;-0.005;0.356;0.931;-0.007;0.373;0.936;-2.441;-1.526;-0.610;-6.409;3.662;4.883;0;0;0;50;13;-216;0;0;0;52.236008;20.933272;123.0;1.54;240.22;5/1;
23:15:32.25;100686.9;56.08;-0.006;0.356;0.929;-0.006;0.374;0.936;-2.136;-1.831;-0.916;-6.714;3.662;4.578;0;0;0;50;15;-212;0;0;0;52.236007;20.933273;123.0;1.52;239.40;5/1;
23:15:32.05;100689.6;55.85;-0.006;0.357;0.929;-0.006;0.374;0.935;-2.136;-1.526;-0.305;-5.798;3.662;4.578;0;0;0;52;12;-216;0;0;0;52.236007;20.933275;123.0;1.50;239.20;5/1;
23:15:33.86;100685.7;56.19;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.221;-0.916;-6.104;4.272;4.578;0;0;0;46;11;-215;0;0;0;52.236007;20.933273;123.0;1.50;237.87;5/1;
23:15:33.66;100688.2;55.97;-0.006;0.357;0.929;-0.006;0.374;0.936;-2.441;-1.831;-0.610;-6.714;5.188;4.578;0;0;0;50;16;-218;0;0;0;52.236005;20.933270;123.0;1.52;239.40;6/1;
23:15:33.47;100686.1;56.15;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.916;-6.714;3.967;4.883;0;0;0;48;15;-216;0;0;0;52.236003;20.933265;123.0;1.55;240.57;6/1;
23:15:33.27;100689.4;55.86;-0.005;0.356;0.929;-0.006;0.374;0.935;-2.441;-2.136;0.000;-6.714;4.883;4.883;0;0;0;51;12;-216;0;0;0;52.236002;20.933258;123.0;1.56;239.72;6/1;
23:15:33.07;100686.0;56.16;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.831;-0.610;-6.409;4.272;4.578;0;0;0;48;16;-220;0;0;0;52.236002;20.933255;123.0;1.58;239.96;6/1;
23:15:34.88;100686.3;56.13;-0.004;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.610;-5.493;3.662;4.578;0;0;0;48;15;-215;0;0;0;52.236000;20.933248;123.1;1.61;240.43;6/1;
23:15:34.68;100686.7;56.10;-0.004;0.356;0.930;-0.007;0.373;0.935;-2.441;-1.831;-0.610;-7.019;3.967;4.578;0;0;0;47;16;-216;0;0;0;52.236000;20.933245;123.1;1.62;240.94;6/1;
23:15:34.49;100689.6;55.85;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-7.019;3.662;4.578;0;0;0;45;19;-217;0;0;0;52.235998;20.933240;123.1;1.63;241.14;6/1;
23:15:34.29;100682.9;56.43;-0.005;0.355;0.932;-0.007;0.374;0.935;-2.747;-1.526;-1.221;-6.714;3.662;4.578;0;0;0;47;17;-214;0;0;0;52.235998;20.933235;123.1;1.64;241.52;6/1;
23:15:34.09;100685.6;56.20;-0.005;0.356;0.930;-0.006;0.374;0.936;-2.747;-1.831;-0.916;-6.714;4.272;4.578;0;0;0;53;14;-218;0;0;0;52.235998;20.933233;123.1;1.63;244.03;6/1;
23:15:35.90;100690.7;55.75;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.526;0.000;-6.104;4.578;4.578;0;0;0;50;9;-216;0;0;0;52.236000;20.933230;123.1;1.62;246.28;6/1;
23:15:35.70;100689.6;55.85;-0.006;0.356;0.929;-0.007;0.374;0.936;-2.441;-1.221;-0.305;-7.019;3.967;4.578;0;0;0;50;15;-221;0;0;0;52.236000;20.933227;123.1;1.61;246.82;6/1;
23:15:35.50;100684.4;56.30;-0.005;0.355;0.931;-0.006;0.374;0.935;-2.441;-1.221;-0.916;-6.714;4.883;4.272;0;0;0;53;17;-216;0;0;0;52.236000;20.933222;123.1;1.59;246.70;6/1;
23:15:35.31;100686.6;56.11;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.747;-1.526;-0.610;-6.104;4.272;4.578;0;0;0;53;17;-218;0;0;0;52.236000;20.933222;123.1;1.58;246.14;6/1;
23:15:35.11;100683.7;56.36;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.610;-5.798;4.272;4.272;0;0;0;50;11;-220;0;0;0;52.235998;20.933222;123.1;1.57;244.12;6/1;
23:15:36.92;100684.4;56.30;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.104;4.578;4.272;0;0;0;52;14;-215;0;0;0;52.236000;20.933223;123.2;1.55;243.32;5/1;
23:15:36.72;100682.8;56.44;-0.003;0.356;0.930;-0.006;0.374;0.935;-2.747;-1.526;-0.916;-6.714;4.272;4.578;0;0;0;50;16;-215;0;0;0;52.235998;20.933218;123.2;1.54;243.31;5/1;
23:15:36.52;100681.4;56.57;-0.004;0.356;0.929;-0.006;0.374;0.935;-2.747;-1.831;-0.916;-6.409;4.883;4.578;0;0;0;50;14;-217;0;0;0;52.236000;20.933215;123.2;1.52;243.84;4/1;
23:15:36.33;100682.8;56.44;-0.006;0.357;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.916;-7.019;3.967;4.883;0;0;0;48;14;-216;0;0;0;52.236000;20.933212;123.2;1.51;244.44;4/1;
23:15:36.13;100686.4;56.13;-0.004;0.356;0.930;-0.007;0.374;0.936;-2.441;-1.831;-0.610;-6.409;4.883;4.883;0;0;0;49;15;-210;0;0;0;52.236000;20.933208;123.2;1.48;247.05;4/1;
23:15:37.94;100683.6;56.37;-0.004;0.356;0.929;-0.006;0.374;0.935;-2.747;-1.831;-0.916;-6.409;4.272;4.578;0;0;0;49;16;-216;0;0;0;52.236002;20.933205;123.2;1.46;248.60;4/1;
23:15:37.74;100685.5;56.21;-0.006;0.354;0.930;-0.007;0.373;0.935;-3.052;-1.221;-0.916;-7.019;4.272;4.883;0;0;0;49;19;-217;0;0;0;52.236002;20.933202;123.2;1.44;248.85;4/1;
23:15:37.54;100687.4;56.03;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.526;-0.916;-6.409;3.967;4.883;0;0;0;52;13;-216;0;0;0;52.236002;20.933197;123.2;1.41;248.62;4/1;
23:15:37.35;100682.4;56.47;-0.005;0.355;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.916;-6.409;3.662;4.272;0;0;0;51;15;-216;0;0;0;52.236002;20.933193;123.3;1.41;248.48;4/1;
23:15:37.15;100680.6;56.64;-0.006;0.357;0.931;-0.006;0.373;0.935;-1.831;-1.831;-0.305;-7.019;3.662;4.578;0;0;0;48;18;-216;0;0;0;52.236002;20.933190;123.3;1.41;248.77;4/1;
23:15:38.96;100680.9;56.61;-0.006;0.356;0.929;-0.006;0.374;0.935;-1.831;-1.221;0.000;-6.714;3.662;4.272;0;0;0;47;16;-216;0;0;0;52.236003;20.933187;123.3;1.43;251.92;4/1;
23:15:38.76;100681.6;56.54;-0.005;0.357;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.610;-7.019;3.357;4.578;0;0;0;50;20;-214;0;0;0;52.236003;20.933182;123.3;1.45;252.95;4/1;
23:15:38.57;100687.1;56.07;-0.006;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.714;4.272;4.883;0;0;0;52;12;-218;0;0;0;52.236002;20.933178;123.3;1.47;253.29;4/1;
23:15:38.37;100686.7;56.10;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.916;-7.019;3.357;4.578;0;0;0;54;19;-217;0;0;0;52.236002;20.933173;123.3;1.49;252.53;4/1;
23:15:38.17;100682.3;56.48;-0.006;0.356;0.930;-0.006;0.374;0.936;-2.747;-1.221;-0.916;-6.714;4.578;4.578;0;0;0;52;11;-219;0;0;0;52.236002;20.933170;123.3;1.51;252.00;4/1;
23:15:39.98;100680.0;56.68;-0.005;0.356;0.930;-0.007;0.374;0.936;-2.441;-1.831;-1.221;-6.714;3.967;4.578;0;0;0;52;15;-218;0;0;0;52.236002;20.933165;123.3;1.53;251.76;4/1;
23:15:39.78;100685.5;56.21;-0.005;0.357;0.931;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.409;4.883;4.578;0;0;0;54;15;-215;0;0;0;52.236002;20.933162;123.4;1.54;250.73;4/1;
23:15:39.59;100683.2;56.40;-0.005;0.355;0.929;-0.007;0.374;0.935;-2.136;-1.221;-0.610;-7.019;4.272;4.883;0;0;0;50;15;-217;0;0;0;52.236000;20.933157;123.4;1.55;247.69;4/1;
